FLIGHT_CODE,DOMINTIND,FLIGHT_NUMBER,ORIGPORT,DESTPORT,AC_CODE,MOVEMENTTYPE,UACTUALDATE,UACTUALTIME,AC_REGO,ADULT,ADULT_ARRDEP,ADULT_TRANSIT,ADULT_TRANSFER,CHILD,CHILD_ARRDEP,CHILD_TRANSIT,CHILD_TRANSFER,INFANT,INFANT_ARRDEP,INFANT_TRANSIT,INFANT_TRANSFER,CREW,CREW_ARRDEP,CREW_TRANSIT,CREW_TRANSFER,FLTTYPE,GLMGNTCD,TERM,GATE,SECC,MTOW,CAP
QF,D,6657,BOR,SHO,Task,L,2025-02-16,01:41:28,SEEM.,AD,50,5,30,CH,5,12,12,IN,12,7,9,CR,4,2,1,T,7,Magazine.,Offer job.,TN,12350446.93,337
QF,D,4071,GO.,FAC,Car.,L,2025-08-28,05:52:31,LIVE.,AD,53,36,39,CH,6,10,0,IN,9,7,2,CR,6,6,7,I,2,Later.,Record.,TN,81828104.14,109
QF,I,4280,DOO,VOT,Fly.,L,2025-02-12,07:15:55,TEAM.,AD,37,47,35,CH,39,0,0,IN,11,3,1,CR,10,0,5,W,5,Film sit.,Down.,TN,57056693.98,208
QF,I,5896,SET,GUY,Hard,L,2025-05-16,21:38:12,TALK.,AD,58,41,46,CH,9,14,3,IN,2,8,9,CR,7,1,7,R,8,Fast.,Less.,TN,94704686.45,342
QF,I,1591,TRY,FIL,She.,D,2025-04-27,14:49:52,HOT.,AD,52,36,11,CH,18,24,12,IN,4,5,9,CR,16,7,4,D,1,Care none.,See key.,TN,64722734.58,195
QF,I,4998,KID,MOS,Road,L,2025-03-19,12:33:10,LOT.,AD,54,30,34,CH,17,4,0,IN,7,6,2,CR,15,10,6,W,4,Wind.,Girl none.,TN,12046989.97,296
QF,I,5345,FAR,UPO,Wife,L,2025-02-25,05:09:09,FINE.,AD,84,38,23,CH,14,18,6,IN,7,6,2,CR,8,8,5,F,8,Thus late.,Show.,TN,17239977.06,383
QF,I,1407,SOR,SEN,Me.,L,2025-02-21,11:31:35,OWN.,AD,87,17,30,CH,3,13,18,IN,15,4,2,CR,18,5,9,P,1,Concern.,Local.,TN,76324128.3,92
QF,I,6519,FOR,CAR,We.,L,2025-04-11,06:26:01,RISE.,AD,84,22,17,CH,5,10,2,IN,13,5,10,CR,14,4,6,G,4,Really.,Media.,TN,47742521.63,108
QF,I,3661,DAR,STA,East,L,2025-08-04,11:43:37,ARM.,AD,3,48,18,CH,27,10,13,IN,18,6,7,CR,18,9,5,S,1,War stay.,Hold.,TN,22542773.62,290
QF,I,363,NOT,VIE,Six.,D,2025-04-03,19:59:03,SITE.,AD,97,5,32,CH,20,14,14,IN,3,10,2,CR,9,5,5,B,8,Run side.,Nature.,TN,85283974.5,184
QF,I,9032,TRY,CUP,Not.,D,2025-09-02,11:02:46,HER.,AD,51,20,20,CH,14,22,11,IN,16,9,2,CR,16,10,10,M,8,Foreign.,Nice.,TN,93153170.19,415
QF,I,2485,JUS,CAR,TV.,L,2025-07-25,18:05:19,THEY.,AD,40,6,31,CH,38,15,11,IN,16,2,5,CR,15,3,3,M,1,Resource.,Enter.,TN,65301946.73,242
QF,I,8437,OUT,TRI,They,D,2025-03-23,13:09:13,HER.,AD,61,7,19,CH,2,25,17,IN,9,2,5,CR,11,8,2,T,10,Design.,Answer.,TN,71284542.26,376
QF,D,6410,OPE,POO,Want,L,2025-07-29,07:19:34,ITEM.,AD,78,39,17,CH,40,20,3,IN,9,7,10,CR,6,7,3,S,4,Despite.,Author.,TN,5415731.99,178
QF,I,1057,LAS,YET,And.,D,2025-04-14,17:02:24,RISK.,AD,92,48,19,CH,46,23,10,IN,14,10,9,CR,7,10,5,K,1,Own fire.,Education.,TN,45057867.19,425
QF,D,8210,WIL,HER,Girl,L,2025-12-06,00:52:17,EASY.,AD,17,0,17,CH,7,14,9,IN,20,1,5,CR,19,0,7,W,5,Cultural.,Rather.,TN,2249821.08,105
QF,I,9485,ARE,UPO,Know,L,2025-03-02,05:26:33,OK.,AD,18,29,9,CH,45,0,23,IN,2,7,0,CR,8,5,0,D,7,Anything.,Mention.,TN,99004733.83,393
QF,D,9625,GAM,MUC,Four,L,2025-07-21,08:31:40,I.,AD,53,24,42,CH,17,11,24,IN,0,7,7,CR,1,9,1,W,7,Reach son.,Expect.,TN,43126077.82,459
QF,D,8663,WEL,RES,Age.,D,2025-04-08,21:20:07,ONLY.,AD,51,42,25,CH,33,4,16,IN,11,5,2,CR,3,10,1,G,6,More.,Factor.,TN,62173584.1,447
QF,I,4104,BUY,WHY,Hot.,L,2025-02-27,21:52:30,RULE.,AD,94,12,23,CH,46,25,25,IN,4,9,6,CR,9,0,7,C,9,Happy.,Yet.,TN,68564965.92,134
QF,D,4533,REA,UNI,Mean,L,2025-04-23,16:40:12,FULL.,AD,42,15,13,CH,19,7,11,IN,8,7,3,CR,5,2,0,N,8,Region.,Pick.,TN,25257980.64,359
QF,D,2498,SOR,LAY,Yes.,L,2025-10-20,06:58:00,EAT.,AD,46,23,11,CH,16,14,6,IN,18,7,1,CR,14,6,8,W,8,Cup.,Security.,TN,46970006.59,66
QF,I,876,BES,CAL,My.,L,2025-11-04,23:38:58,GET.,AD,28,46,13,CH,43,12,21,IN,18,9,6,CR,6,8,8,N,8,Head on.,Image.,TN,54497707.38,144
QF,D,5144,ARE,RIS,Pass,D,2025-09-03,16:44:19,TOWN.,AD,43,35,12,CH,24,13,5,IN,14,8,6,CR,9,0,5,P,1,Interest.,Yeah.,TN,89380943.22,191
QF,D,4235,NIC,YEA,Play,D,2025-01-01,15:48:05,TWO.,AD,64,34,40,CH,0,2,15,IN,0,2,3,CR,12,1,8,Y,8,Develop.,Huge.,TN,90876855.13,306
QF,I,7950,STE,OVE,Race,D,2025-05-24,20:35:48,PASS.,AD,89,49,10,CH,37,19,22,IN,20,6,2,CR,14,8,2,N,1,Cause.,Represent.,TN,89847361.92,319
QF,D,8528,OVE,SAM,She.,L,2025-10-19,07:26:36,JUST.,AD,84,29,5,CH,13,25,13,IN,9,7,10,CR,1,4,4,L,2,Low.,Worry.,TN,51160800.44,130
QF,I,7694,LOS,IF.,Seek,D,2025-09-13,23:45:18,NOTE.,AD,19,33,8,CH,23,21,12,IN,2,2,0,CR,2,6,0,B,3,Benefit.,Just.,TN,25983761.5,96
QF,I,5044,HAI,ARE,Box.,L,2025-06-12,12:54:08,BUT.,AD,61,46,23,CH,39,22,24,IN,13,9,1,CR,20,0,7,L,3,Table.,Myself.,TN,91207131.87,480
QF,D,5342,SIX,NEW,Baby,D,2025-06-27,09:54:18,IF.,AD,6,28,28,CH,32,4,24,IN,13,1,8,CR,18,5,10,O,1,Lawyer.,Arrive.,TN,40825829.95,213
QF,D,7721,OPE,TRY,Four,D,2025-02-27,05:46:43,BOOK.,AD,70,8,48,CH,37,12,18,IN,9,4,8,CR,9,5,1,A,9,Prevent.,American.,TN,3381333.73,170
QF,D,6107,KEY,TOP,He.,D,2025-05-16,08:10:22,BOY.,AD,43,21,6,CH,29,19,1,IN,18,6,4,CR,6,4,8,E,7,Business.,Just real.,TN,68349706.13,477
QF,I,6297,KIN,HAV,Us.,L,2025-07-25,08:17:30,HAND.,AD,36,6,33,CH,15,10,20,IN,2,5,4,CR,13,1,4,F,7,Employee.,Care.,TN,90811729.82,248
QF,I,752,KIN,CAR,He.,L,2025-03-17,05:20:54,THE.,AD,12,50,42,CH,50,0,15,IN,18,10,4,CR,9,2,5,K,9,Fear.,Watch.,TN,69331319.4,266
QF,D,3556,HEA,PAS,Care,L,2025-07-04,23:16:39,WALK.,AD,74,6,48,CH,0,22,21,IN,15,0,1,CR,19,10,8,C,3,Care them.,Here.,TN,1388603.48,77
QF,D,1520,CEL,NOT,Sell,D,2025-11-02,09:22:02,YARD.,AD,77,42,38,CH,12,23,21,IN,16,0,10,CR,9,9,6,K,4,Decade.,Nation.,TN,15877012.52,227
QF,D,6967,ALS,BLU,Born,L,2025-09-17,17:59:33,NO.,AD,93,26,29,CH,39,9,6,IN,20,7,9,CR,3,6,6,S,2,Know safe.,Writer.,TN,63668735.23,248
QF,I,2671,AGO,SEE,Hot.,L,2025-08-26,23:01:58,WANT.,AD,65,30,2,CH,23,4,22,IN,10,10,6,CR,19,3,1,T,8,Pattern.,Sense.,TN,57927507.22,87
QF,D,6816,SUR,PAG,Team,D,2025-01-30,17:49:53,WITH.,AD,19,42,44,CH,7,5,25,IN,3,1,6,CR,9,3,2,R,4,Hospital.,We.,TN,33038792.21,60
QF,D,6564,MOS,HOM,Stop,L,2025-08-12,00:22:26,AIR.,AD,100,36,15,CH,38,14,11,IN,7,2,9,CR,4,9,5,O,8,System.,Money.,TN,7038895.08,331
QF,D,5374,NEE,AGE,Well,L,2025-08-02,19:03:39,TURN.,AD,21,23,23,CH,29,21,5,IN,14,9,4,CR,9,3,9,D,10,Front.,Evidence.,TN,72909053.59,94
QF,D,2779,ME.,THE,Away,D,2025-09-07,13:12:21,MIND.,AD,1,35,39,CH,16,10,0,IN,1,0,7,CR,19,3,8,B,6,Appear.,Project.,TN,59791104.0,389
QF,I,3888,GRO,EVE,Also,L,2025-07-20,12:43:04,GOOD.,AD,52,41,42,CH,39,24,0,IN,10,7,9,CR,10,2,4,K,1,Possible.,Local.,TN,93075161.52,267
QF,I,4140,ANY,CAN,Baby,D,2025-07-20,12:06:51,IT.,AD,89,30,45,CH,8,10,19,IN,6,6,3,CR,12,2,9,S,7,On trial.,His.,TN,37195944.79,349
QF,D,4586,PLA,COS,Left,L,2025-11-05,14:49:29,ROOM.,AD,78,8,11,CH,49,24,9,IN,19,7,4,CR,0,0,2,M,10,Behind.,Future.,TN,57970921.66,419
QF,D,1947,TV.,EVE,End.,L,2025-01-25,06:13:27,FOOT.,AD,25,19,35,CH,5,22,15,IN,19,8,9,CR,11,1,10,A,10,Parent.,Fine.,TN,91230109.57,278
QF,I,7955,HOP,STO,Down,D,2025-01-04,17:28:07,TASK.,AD,22,3,5,CH,16,6,9,IN,14,6,0,CR,7,9,8,F,5,Thus.,Thing.,TN,18476884.95,359
QF,D,3260,MOV,JOI,Half,D,2025-01-12,16:19:25,DARK.,AD,9,47,20,CH,16,14,22,IN,16,2,7,CR,2,3,8,T,2,Hundred.,Doctor.,TN,98036031.57,464
QF,I,3536,OR.,GRO,Bank,D,2025-09-26,02:36:14,BEAT.,AD,68,37,36,CH,4,3,12,IN,17,4,0,CR,1,9,9,W,5,Training.,No free.,TN,12010522.21,434
QF,D,9802,LOO,EAS,I.,D,2025-11-29,02:53:50,LOOK.,AD,3,15,32,CH,20,0,19,IN,6,7,1,CR,15,1,7,A,10,Admit.,Fine ten.,TN,95067184.36,402
QF,I,3560,RED,ON.,Gas.,D,2025-09-02,22:36:33,LOW.,AD,64,35,25,CH,18,10,18,IN,19,5,3,CR,4,0,1,A,1,Including.,Coach.,TN,70590074.53,247
QF,D,4247,EVE,FAR,Me.,L,2025-06-24,12:44:41,FOR.,AD,4,24,10,CH,13,9,3,IN,12,3,6,CR,19,3,3,D,9,Tax three.,Drug much.,TN,31259913.36,493
QF,I,2383,MR.,LAW,Pull,D,2025-04-09,05:36:56,YES.,AD,76,11,32,CH,27,1,4,IN,10,5,1,CR,18,5,1,H,2,Memory.,Seem.,TN,80824896.81,272
QF,I,5058,ANY,NEX,Save,D,2025-10-24,02:07:48,LOSS.,AD,81,20,2,CH,37,25,4,IN,16,10,10,CR,10,8,4,S,6,Across.,Seem.,TN,58039785.78,475
QF,I,6142,LIV,SEN,Down,L,2025-12-30,04:01:55,FEEL.,AD,96,23,36,CH,3,3,22,IN,6,4,2,CR,1,5,0,L,1,By human.,Simple.,TN,97019744.42,497
QF,I,4365,CAR,CEL,Arm.,L,2025-10-28,23:57:25,PAY.,AD,31,30,1,CH,45,11,18,IN,13,9,7,CR,10,3,0,I,8,Kitchen.,Cut wife.,TN,98970106.7,314
QF,I,3483,OFF,LEF,Ball,L,2025-09-30,18:22:26,MUCH.,AD,99,37,24,CH,25,3,15,IN,7,7,3,CR,0,5,9,L,1,Care tree.,Week our.,TN,29295260.3,492
QF,I,9621,PUL,SOO,Look,L,2025-11-16,07:41:13,TASK.,AD,81,33,34,CH,35,19,10,IN,14,4,9,CR,12,5,7,H,3,Think.,Expert.,TN,23901309.7,227
QF,I,1891,MR.,RAC,Fall,D,2025-01-30,23:46:56,WANT.,AD,83,47,29,CH,16,1,3,IN,20,6,5,CR,1,7,9,B,7,Work real.,Owner.,TN,15134435.2,333
QF,I,327,YOU,FEW,Way.,D,2025-03-06,17:12:41,KNOW.,AD,60,29,0,CH,46,10,2,IN,4,6,10,CR,10,2,7,F,10,Wish.,Hundred.,TN,64725966.93,487
QF,D,6856,OIL,GO.,Fire,D,2025-02-26,08:07:13,FOOT.,AD,76,16,30,CH,32,9,17,IN,17,7,3,CR,19,10,7,J,4,Surface.,View bed.,TN,89381564.6,91
QF,I,2490,REA,TOP,Year,D,2025-04-29,07:09:19,JOB.,AD,81,25,12,CH,32,17,13,IN,13,9,6,CR,16,10,0,P,6,But voice.,Whole.,TN,45895580.83,184
QF,D,2393,NO.,FIN,Off.,D,2025-08-14,15:42:47,MEET.,AD,27,33,9,CH,50,6,1,IN,11,1,0,CR,16,2,1,F,3,Find.,Hundred.,TN,47631318.95,62
QF,I,1486,KIN,I.,War.,L,2025-08-23,14:45:36,WIDE.,AD,65,14,47,CH,3,25,23,IN,20,0,9,CR,10,3,10,B,3,Might.,Region.,TN,99589051.03,129
QF,D,1848,WHY,HOL,At.,L,2025-09-07,13:15:31,BOX.,AD,10,21,10,CH,18,22,16,IN,18,6,4,CR,14,1,7,O,3,Cut think.,Today.,TN,81849150.09,351
QF,I,1678,SAM,CAL,Ball,L,2025-08-18,20:41:33,FINE.,AD,69,33,27,CH,12,22,11,IN,20,0,4,CR,16,0,6,G,4,Service.,Others.,TN,23730124.11,183
QF,D,2331,MUS,AWA,Role,D,2025-10-29,18:23:58,FACE.,AD,100,25,35,CH,40,9,6,IN,5,4,9,CR,16,4,5,J,1,Power.,Create.,TN,51519405.51,430
QF,D,8933,FOO,CUP,Fast,L,2025-10-02,02:22:59,HER.,AD,66,34,19,CH,29,16,13,IN,6,3,7,CR,9,10,10,T,10,Rise pull.,Leave can.,TN,76099957.28,191
QF,D,9728,CAR,FEW,Here,D,2025-10-20,04:08:05,GUN.,AD,85,29,48,CH,22,13,15,IN,14,7,3,CR,6,9,2,M,6,Situation.,Happy.,TN,84454172.14,96
QF,I,5345,KID,ASK,Word,D,2025-12-12,05:38:30,GOAL.,AD,71,30,5,CH,28,8,24,IN,6,6,2,CR,9,4,8,D,1,Notice.,Peace arm.,TN,90382656.6,230
QF,I,2767,FOO,GET,Help,D,2025-04-18,21:40:49,WHAT.,AD,3,49,3,CH,12,0,6,IN,11,1,8,CR,0,10,4,O,5,Ok.,Building.,TN,92654924.03,312
QF,D,3232,PIC,WID,Talk,L,2025-03-29,04:54:47,TRY.,AD,23,31,23,CH,39,24,7,IN,14,8,8,CR,14,3,10,Y,8,Onto.,Activity.,TN,78149833.07,301
QF,I,2514,CEL,LIF,Loss,D,2025-08-20,09:34:36,KNOW.,AD,76,1,13,CH,45,19,5,IN,20,4,4,CR,0,5,1,W,6,Standard.,Speak.,TN,28144925.06,215
QF,I,7290,COS,BUT,Gun.,D,2025-10-15,09:55:33,HARD.,AD,34,40,24,CH,36,16,4,IN,3,10,8,CR,10,2,10,R,2,Form.,Project.,TN,57353079.72,230
QF,I,825,OUR,TUR,Ball,L,2025-09-22,21:39:53,THEY.,AD,19,21,37,CH,38,4,21,IN,20,3,3,CR,19,1,5,H,10,Green.,Soldier.,TN,68818047.89,125
QF,D,1678,ROO,TEA,Art.,L,2025-09-14,09:27:56,SOON.,AD,77,42,15,CH,46,25,7,IN,2,1,1,CR,20,3,3,B,6,Police.,Interest.,TN,34706183.37,435
QF,D,5552,KEY,YES,How.,L,2025-08-03,09:30:42,EYE.,AD,89,50,44,CH,14,21,19,IN,20,7,9,CR,17,8,7,T,7,Least.,Teacher.,TN,88181231.77,153
QF,I,8968,EDG,BUT,Sign,L,2025-11-04,11:49:15,WELL.,AD,33,1,3,CH,1,15,2,IN,11,5,4,CR,2,8,3,U,8,Three key.,Along.,TN,31653650.16,372
QF,I,8797,TUR,YOU,Only,D,2025-07-06,10:18:58,IT.,AD,81,48,38,CH,25,24,4,IN,20,5,3,CR,20,3,6,S,4,Answer.,Else.,TN,94811343.2,258
QF,D,8889,MIN,ROC,Case,L,2025-07-23,23:52:15,WISH.,AD,70,0,39,CH,38,3,17,IN,0,7,10,CR,18,2,4,N,10,Pressure.,Control.,TN,5050337.25,409
QF,D,7639,WIN,WE.,Look,L,2025-12-01,00:23:56,SONG.,AD,46,31,29,CH,3,14,16,IN,8,0,9,CR,13,5,9,N,5,Lose many.,Child.,TN,84607602.62,498
QF,I,9439,LIF,YET,None,D,2025-04-05,07:24:11,CITY.,AD,53,40,50,CH,44,11,6,IN,14,7,6,CR,0,4,4,N,4,New put.,Dog.,TN,37250391.99,98
QF,I,1806,MOS,CAR,Guy.,D,2025-06-09,17:03:29,NEAR.,AD,80,50,4,CH,36,8,24,IN,14,2,8,CR,7,0,10,M,1,Foreign.,Board.,TN,63200302.09,387
QF,I,4048,RAC,SEA,Soon,D,2025-04-09,09:21:19,OF.,AD,71,37,22,CH,28,4,2,IN,3,0,6,CR,19,7,0,P,1,Wrong.,Keep.,TN,38768937.33,390
QF,I,7619,ONE,YES,Past,D,2025-08-24,04:11:32,NOT.,AD,16,12,46,CH,9,5,6,IN,15,8,10,CR,12,6,8,S,5,Box that.,Policy.,TN,14812612.97,248
QF,I,4704,WAL,PAS,Safe,D,2025-09-15,05:13:05,MRS.,AD,80,14,27,CH,44,16,18,IN,5,8,9,CR,1,7,0,S,10,Reach.,Decision.,TN,91870795.01,88
QF,D,2076,RUL,TOP,Lose,L,2025-02-02,07:27:26,SEA.,AD,4,13,3,CH,10,15,6,IN,3,0,6,CR,15,5,2,G,6,Control.,Tell.,TN,71697852.56,232
QF,I,5291,LIK,OWN,Song,D,2025-08-10,12:49:25,USE.,AD,44,2,5,CH,14,19,11,IN,10,0,9,CR,15,4,2,A,4,Coach.,Cost.,TN,61465512.68,99
QF,I,3711,HIT,PAS,Sing,D,2025-09-30,23:59:54,HEAR.,AD,99,17,38,CH,12,12,14,IN,17,0,9,CR,17,1,4,M,2,Share.,Hour.,TN,92231873.61,50
QF,I,4269,BOX,LIN,Baby,L,2025-02-04,18:46:40,WIND.,AD,100,14,20,CH,22,18,15,IN,10,0,4,CR,14,4,9,E,1,Hear.,Itself.,TN,62541010.0,470
QF,D,4716,LAY,BAC,Case,L,2025-08-01,13:59:23,RATE.,AD,47,23,49,CH,18,17,6,IN,3,5,4,CR,15,6,7,B,2,Large.,Word back.,TN,37156335.99,399
QF,D,1390,RUL,JOI,Kid.,D,2025-01-14,00:32:15,VIEW.,AD,67,30,25,CH,36,22,11,IN,13,3,1,CR,2,4,9,U,5,Actually.,Probably.,TN,43758170.35,229
QF,I,2395,GUN,RED,For.,L,2025-07-06,01:13:11,YOUR.,AD,37,23,20,CH,46,5,0,IN,0,10,2,CR,15,5,0,H,2,Too low.,Section.,TN,64664643.2,265
QF,I,3121,FAR,THE,Here,D,2025-09-07,20:50:53,EDGE.,AD,46,37,0,CH,10,8,14,IN,9,0,8,CR,2,10,0,M,7,Age year.,Leave.,TN,63339050.49,282
QF,D,9523,WHE,YOU,Land,L,2025-09-25,18:34:39,FILM.,AD,45,10,6,CH,38,18,15,IN,10,1,7,CR,19,9,10,F,9,Grow own.,Action.,TN,23274736.69,299
QF,D,5690,GIR,BIL,Unit,D,2025-09-20,01:24:34,LONG.,AD,77,1,41,CH,39,2,19,IN,7,0,5,CR,6,0,3,T,10,Enter.,Thus.,TN,57810259.77,232
QF,I,5147,RUN,KNO,Stop,D,2025-07-15,17:01:52,CAR.,AD,28,23,15,CH,26,15,7,IN,20,4,3,CR,4,6,5,J,4,Language.,Treatment.,TN,46698790.7,305
QF,D,2533,TAL,VOT,Data,D,2025-01-30,00:41:43,SING.,AD,97,49,49,CH,24,13,23,IN,9,8,1,CR,0,1,3,O,7,Put price.,Worry.,TN,63242396.09,335
QF,D,6011,ALS,SIN,Gas.,D,2025-10-15,20:09:04,CITY.,AD,74,47,11,CH,10,13,10,IN,12,2,0,CR,12,4,4,G,9,Letter.,Need.,TN,80826332.13,59
QF,D,3115,OFF,MOR,Nor.,L,2025-03-06,22:53:54,POOR.,AD,23,26,37,CH,22,5,5,IN,15,4,10,CR,8,6,4,M,7,Article.,Remain.,TN,48231212.49,306
QF,I,5383,OK.,SON,Rock,D,2025-07-10,11:10:54,HER.,AD,74,49,21,CH,13,0,3,IN,15,10,5,CR,16,1,5,P,2,Win beat.,Finish.,TN,45537623.7,313
QF,D,4027,ROO,LIS,So.,D,2025-11-14,15:25:06,FISH.,AD,42,13,38,CH,30,3,5,IN,10,6,5,CR,19,10,9,O,6,Else.,Season.,TN,83154257.03,278
QF,D,9734,JOI,OWN,Hour,D,2025-12-23,17:03:06,VOTE.,AD,55,4,5,CH,47,4,23,IN,20,0,9,CR,0,3,2,W,10,Lawyer my.,Rather.,TN,69783768.91,405
QF,D,240,BIG,PAS,Low.,L,2025-02-13,16:04:53,SO.,AD,36,44,0,CH,15,7,18,IN,20,9,8,CR,2,10,10,T,1,Ahead.,Black.,TN,51128733.07,449
QF,I,6990,TEN,SAF,Top.,L,2025-09-24,19:07:20,ITS.,AD,32,2,44,CH,46,1,5,IN,11,3,7,CR,5,7,4,S,6,Stage.,Four.,TN,46612325.09,378
QF,I,5993,LAS,KNO,Fill,L,2025-02-19,00:30:21,NONE.,AD,63,6,4,CH,6,0,9,IN,8,5,3,CR,12,0,10,D,3,The large.,Tree to.,TN,99847664.18,345
QF,I,2730,TWO,LOS,Foot,D,2025-06-18,11:14:09,LAY.,AD,46,32,11,CH,2,20,8,IN,15,7,4,CR,6,0,0,R,3,Ball.,Hot find.,TN,72406979.46,119
QF,I,6556,HEA,HIG,Leg.,D,2025-09-25,12:48:34,GO.,AD,65,27,10,CH,10,11,15,IN,10,7,0,CR,12,10,2,K,8,Little.,When four.,TN,4449550.17,105
QF,I,6503,WHY,ONL,Whom,D,2025-04-10,17:41:31,FILL.,AD,93,43,11,CH,11,22,10,IN,20,2,1,CR,14,0,10,N,9,List.,Company.,TN,88931754.37,177
QF,I,3460,BAN,DRO,Own.,L,2025-06-19,21:40:49,AGE.,AD,72,0,2,CH,7,23,7,IN,16,0,10,CR,12,3,0,M,7,Thus.,Clearly.,TN,21453567.64,480
QF,D,6600,TUR,THE,Cut.,L,2025-01-23,07:33:45,FUND.,AD,43,20,49,CH,19,9,23,IN,14,5,10,CR,14,7,3,U,1,Whole.,Bit baby.,TN,98854615.56,71
QF,D,9561,WES,MIN,His.,L,2025-05-16,18:09:09,WE.,AD,37,32,1,CH,41,19,13,IN,3,1,6,CR,12,8,1,S,4,Kitchen.,Physical.,TN,44063070.68,445
QF,I,5115,AS.,FIN,Play,D,2025-02-04,13:06:25,EASY.,AD,97,43,19,CH,11,23,4,IN,20,7,4,CR,20,8,10,F,3,Section.,Must.,TN,41809412.6,228
QF,D,2094,BOY,FEE,Then,L,2025-11-19,18:12:30,JUST.,AD,94,38,11,CH,46,5,4,IN,5,5,9,CR,18,9,0,U,3,Certain.,Economic.,TN,21295546.33,276
QF,I,6192,FAS,COS,Find,D,2025-10-08,13:00:10,HOPE.,AD,88,24,4,CH,30,23,11,IN,8,8,8,CR,20,1,3,T,1,Economic.,Million.,TN,95882481.44,65
QF,I,7089,FAL,AWA,Hair,L,2025-04-12,21:58:43,RATE.,AD,97,1,12,CH,22,13,6,IN,20,8,2,CR,2,6,3,S,10,Meeting.,Perhaps.,TN,20997501.14,55
QF,D,9360,ALS,FUN,Fall,L,2025-09-18,13:05:29,ACT.,AD,59,0,18,CH,40,15,16,IN,10,9,1,CR,10,1,0,T,10,Debate.,In dog.,TN,99416674.66,490
QF,D,5920,MR.,BUT,Want,D,2025-05-11,11:50:46,BOOK.,AD,4,38,38,CH,3,16,14,IN,2,7,0,CR,15,8,3,S,4,Decade.,Claim.,TN,98482584.11,224
QF,I,2805,PM.,RUL,Into,L,2025-08-13,23:12:06,RULE.,AD,62,20,33,CH,4,2,15,IN,8,0,9,CR,12,10,0,D,4,Education.,City find.,TN,21016065.36,286
QF,I,4915,TOO,PAS,View,D,2025-06-10,10:47:38,ONLY.,AD,100,27,40,CH,34,6,1,IN,18,9,5,CR,9,10,0,A,4,Us across.,Cold.,TN,69285914.93,449
QF,D,2065,RUL,TUR,Pass,L,2025-05-22,17:40:47,MEET.,AD,1,28,33,CH,16,1,1,IN,10,0,1,CR,16,9,5,R,4,Structure.,Statement.,TN,8993580.15,377
QF,D,8897,I.,LOT,Rich,D,2025-02-21,09:20:45,MAKE.,AD,78,42,26,CH,19,0,13,IN,11,5,0,CR,7,7,1,N,10,Family.,Soon why.,TN,40966810.86,191
QF,I,4041,CAL,FIR,Bag.,D,2025-10-14,17:32:39,WEAR.,AD,57,11,31,CH,4,19,5,IN,15,8,6,CR,13,9,7,C,7,Hit only.,Provide.,TN,82097789.36,188
QF,I,3991,MAY,EAS,Draw,L,2025-11-16,15:02:03,BORN.,AD,92,3,13,CH,1,25,25,IN,4,7,1,CR,10,10,0,S,3,Which.,Pretty.,TN,93393759.42,253
QF,I,8295,PER,WEA,Who.,D,2025-10-02,04:17:01,SUCH.,AD,21,19,17,CH,48,17,19,IN,4,6,7,CR,6,9,8,H,2,Decision.,Model.,TN,98639412.68,175
QF,D,4175,END,TWO,Fill,L,2025-05-20,16:53:32,STOP.,AD,68,2,20,CH,47,21,22,IN,12,1,4,CR,12,2,8,T,6,View grow.,Fill law.,TN,83205218.72,328
QF,D,9661,HOL,BIT,Man.,L,2025-03-04,05:19:18,YES.,AD,51,6,38,CH,24,0,18,IN,2,1,10,CR,16,3,1,T,1,Memory.,Trip.,TN,71228656.12,63
QF,I,3880,NIC,OK.,Wind,D,2025-08-30,05:31:53,FIRM.,AD,56,36,27,CH,1,2,14,IN,2,7,8,CR,17,5,2,F,4,Ok stock.,Yard gun.,TN,29025994.67,498
QF,D,6060,LOT,CAR,That,L,2025-08-16,14:04:47,FACE.,AD,21,7,40,CH,8,12,18,IN,14,3,6,CR,20,0,1,T,4,Shake.,Into far.,TN,50434295.34,98
QF,D,5947,WHE,BAG,Lose,D,2025-02-26,14:34:43,TRIP.,AD,95,42,15,CH,41,7,7,IN,4,6,8,CR,14,6,5,B,8,Author.,Short.,TN,98189678.67,281
QF,I,2902,ONT,FIL,Baby,L,2025-07-14,17:16:05,AWAY.,AD,18,38,24,CH,47,7,15,IN,10,5,2,CR,3,5,0,A,8,Oil.,Paper.,TN,21745001.18,448
QF,I,9220,LIV,STA,Tend,D,2025-03-29,18:19:00,WIFE.,AD,59,32,26,CH,35,10,22,IN,0,2,3,CR,20,7,6,P,6,Family.,Woman.,TN,14502117.02,82
QF,I,3261,PUL,PUT,View,L,2025-11-21,15:05:15,NOTE.,AD,11,32,14,CH,6,9,24,IN,16,7,7,CR,7,6,7,A,5,Data.,Weight.,TN,44238010.64,435
QF,D,609,MAI,LAT,Keep,D,2025-06-04,23:48:21,SEEM.,AD,44,43,0,CH,17,0,8,IN,15,6,0,CR,10,8,7,S,6,Personal.,Day.,TN,32367581.28,127
QF,D,7694,POO,BOD,War.,D,2025-04-04,15:51:55,SAVE.,AD,94,50,10,CH,12,3,13,IN,18,10,10,CR,13,3,5,P,4,Relate.,Bill.,TN,40070302.83,482
